AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LSZH,CH,47.458056,8.548056,109
LSPF,CH,47.690203,8.526178,105
LSGE,CH,46.755001,7.07611,102
LSGG,CH,46.238098,6.10895,147
LSZN,CH,47.238602,8.51556,125
LSZD,CH,46.157799,8.78194,114
LSTA,CH,46.3036,7.82333,105
SCON,CL,-43.1367,-73.635002,132
SCAQ,CL,-40.198299,-72.029198,135
SCSK,CL,-35.663055,-71.303612,109
SCVQ,CL,-34.837223,-72.065002,137
SCLJ,CL,-43.975277,-72.413055,101
SCRW,CL,-34.548611,-72.04528,109
SCTO,CL,-38.245602,-72.348602,144
SCEK,CL,-34.739723,-71.324722,127
SCAA,CL,-41.042778,-73.047501,128
SCST,CL,-42.490299,-73.772797,120
FKKR,CM,9.33589,13.3701,146
FKKO,CM,4.54861,13.7261,118
CM-0009,CM,4.122123,14.541415,102
CM-0004,CM,2.946602,12.002311,135
CM-0013,CM,4.01583,9.19999,126
FKAG,CM,3.967,13.2,109
FKKY,CM,3.83604,11.5235,143
FKKD,CM,4.00608,9.71948,104
CM-0011,CM,4.597263,9.067273,144
FKKN,CM,7.35701,13.5592,122
YPXM,CX,-10.449382,105.690931,105
CZ-0143,CZ,50.501389,15.483056,130
CZ-0156,CZ,49.786111,17.486111,134
LKPR,CZ,50.103514,14.256992,120
LKZA,CZ,49.928258,18.075557,149
CZ-0089,CZ,50.54,15.388056,136
CZ-0197,CZ,50.25067,13.40972,115
CZ-0082,CZ,49.358611,16.242222,111
LKHC,CZ,50.3576,15.576983,102
CZ-0080,CZ,49.887833,14.940548,135
LKVL,CZ,49.728901,14.8789,132
DAOS,DZ,35.171799,-0.593275,113
DZ-0038,DZ,28.11892,0.32861,135
DZ-0020,DZ,30.51446,6.45266,146
DAAW,DZ,28.131399,6.83361,136
DAUI,DZ,27.250999,2.51202,128
DZ-0030,DZ,19.99369,3.0223,139
DAAN,DZ,26.712418,0.288219,110
DABP,DZ,36.8641,6.9516,135
DAOB,DZ,35.341099,1.46315,131
DAFH,DZ,32.930401,3.31154,130
EERU,EE,57.783901,23.2661,135
EERI,EE,57.939999,26.979,121
EE-0009,EE,58.707634,24.221667,130
EE-4931,EE,58.189999,25.948299,133
EE-0004,EE,59.397778,25.290556,145
EEAA,EE,57.826111,26.4925,120
EEVI,EE,58.348374,25.494831,144
EEKI,EE,58.117078,25.552783,105
EE-0010,EE,57.983715,22.194271,136
EERE,EE,59.364799,26.359136,102
HEBA,EG,30.93249,29.696437,134
HEOC,EG,29.812302,30.828318,133
HEEM,EG,30.074699,31.191401,116
HE11,EG,29.867554,27.946558,138
HE16,EG,30.836599,30.936001,101
HESC,EG,28.684601,34.062681,127
HESW,EG,29.346234,25.505624,114
HEAZ,EG,30.091702,31.359739,126
HE31,EG,29.80532,28.55263,137
EG-0017,EG,31.34512,30.97628,121
EH-0005,EH,24.0917,-13.3113,126
GMAR,EH,27.409695,-9.073016,101
ZLG,EH,20.83662,-17.07409,121
GMML,EH,27.142467,-13.224947,126
EH-0001,EH,26.15126,-10.564245,130
EH-0020,EH,21.3915,-16.95683,117
EH-0013,EH,22.20343,-13.14609,133
EH-0011,EH,26.35988,-12.84913,102
GMMA,EH,26.731987,-11.683655,138
EH-0007,EH,27.418767,-9.171517,124
EFKV,FI,63.125301,25.124201,149
EFRY,FI,60.744701,24.1078,126
EFMP,FI,68.660301,25.7029,140
EFPH,FI,62.464699,30.035299,127
EFEU,FI,61.1161,22.201401,137
EFKT,FI,67.700996,24.8468,100
FI-0012,FI,61.89421,26.18803,120
EFKK,FI,63.721199,23.143101,130
FI-0011,FI,60.164123,24.975121,129
EFKE,FI,65.778702,24.5821,124
LEO,GA,-1.5724,14.2878,134
GA-0006,GA,-0.02894,11.418021,112
FOOS,GA,-2.53732,9.76386,127
FOGR,GA,-0.704389,10.2457,150
FOOR,GA,-0.826667,12.7486,146
FOOD,GA,-1.526558,13.251332,146
FOGQ,GA,-0.665214,13.6731,135
GA-0001,GA,-1.106,12.503,145
FOGM,GA,-1.84514,11.0567,117
FOOY,GA,-3.458372,10.676539,118
GF-0012,GF,5.6185,-53.68631,126
SOOM,GF,5.48306,-54.034401,124
GF-0001,GF,5.176046,-52.694206,145
SOOS,GF,3.61361,-53.204201,124
GF-0009,GF,5.04285,-52.68906,115
GF-0003,GF,4.816117,-53.289505,137
GF-0014,GF,5.449567,-54.054022,101
GF-0010,GF,5.66342,-53.76469,141
SOOA,GF,3.655907,-54.039431,117
SOGS,GF,4.285833,-54.373056,143
PGUA,GU,13.584,144.929998,134
GU-0001,GU,13.624787,144.857358,149
GU-0002,GU,13.438096,144.641971,141
PGUM,GU,13.4834,144.796005,103
HI47,GU,13.4981,144.804993,115
LDZK,HR,46.013233,15.860129,108
LDZS,HR,45.465556,16.486389,107
HR-0020,HR,43.172778,16.700172,134
LDRO,HR,44.847775,15.286617,101
HR-0001,HR,45.585,17.211389,148
HR-0010,HR,45.731013,18.788472,122
HR-0015,HR,43.034992,16.187377,146
LDSB,HR,43.285702,16.679701,132
HR-0018,HR,46.36444,16.3865,106
LDPN,HR,44.6283,14.2411,123
WATC,ID,-8.639514,122.238135,107
AXO,ID,-8.244832,124.219108,111
WIMG,ID,-0.874989,100.351997,131
WRLH,ID,-1.885541,116.256809,116
ID-0246,ID,-4.686881,140.789845,125
ID-0144,ID,-4.8083,140.1715,120
WAOM,ID,-0.942549,114.89399,104
ID-0001,ID,-1.07335,134.830994,132
ID-KEA,ID,-7.66667,140.5,124
WAHI,ID,-7.905338,110.057264,141
VONS,IN,16.541574,79.316504,137
IN-0073,IN,20.910055,85.036669,133
VISR,IN,33.987099,74.7742,103
VI20,IN,28.077101,76.205002,133
IN-0107,IN,16.002552,73.529846,139
VIAL,IN,25.4401,81.733902,132
IN-0054,IN,23.365777,86.436739,120
VIAR,IN,31.7096,74.797302,114
IN-0065,IN,20.813349,77.717907,129
IN-0067,IN,25.42788,86.08819,127
IQ-0019,IQ,32.848534,39.310894,140
IQ-0051,IQ,35.139721,44.133888,116
ORKK,IQ,35.469501,44.3489,150
ORMM,IQ,30.549101,47.662102,101
IQ-0016,IQ,33.816262,41.436712,124
ORBD,IQ,33.940201,44.361599,124
ORTI,IQ,33.523899,44.256699,116
ORSH,IQ,34.673199,43.542999,147
IQ-0032,IQ,32.410671,41.947495,147
IQ-0009,IQ,33.059032,40.396641,149
KG-0012,KG,42.743698,74.542397,111
KG-0001,KG,40.944401,72.977798,144
KG-0043,KG,42.889604,73.929985,134
KG-0010,KG,42.9142,74.508301,136
KG-0029,KG,42.950401,74.842598,149
UAFO,KG,40.609001,72.793297,120
KG-0015,KG,40.898998,72.927399,139
KG-0030,KG,41.383499,71.498497,136
UABA,KG,42.753693,75.33263,129
UAFW,KG,42.853199,74.846497,131
FMCN,KM,-11.7108,43.2439,138
FMCH,KM,-11.5337,43.2719,141
FMCI,KM,-12.2981,43.766399,100
FMCV,KM,-12.131047,44.430044,125
KP-0043,KP,39.99343,125.365505,113
KP-0033,KP,39.098389,127.415331,100
KP-0023,KP,38.909402,125.232553,123
KP-0082,KP,40.400523,128.855596,115
KP-0035,KP,40.6814,128.151001,105
KP-0046,KP,38.356398,126.219242,150
KP-0016,KP,40.912601,129.307999,118
KP-0030,KP,39.882894,125.158621,115
KP-0076,KP,38.885955,125.280361,122
KP-0067,KP,40.028699,126.192741,100
RK40,KR,38.248814,127.378267,140
RKPK,KR,35.179501,128.938004,132
RKTI,KR,37.03024,127.886353,126
RKTA,KR,36.593781,126.29662,105
RK44,KR,38.239776,128.208289,103
RK6D,KR,35.342098,127.029999,130
RKTE,KR,36.568199,127.5,130
RK33,KR,37.344616,128.384085,128
KR-0207,KR,38.268966,127.55613,139
RKST,KR,37.920842,127.055361,138
FXPG,LS,-29.1206,28.505301,146
FXST,LS,-29.617001,28.783001,148
FXSH,LS,-29.731088,28.767945,118
FXSM,LS,-29.8386,28.059999,110
FXKB,LS,-29.380301,28.4907,146
FXQN,LS,-30.1117,28.6719,137
FXML,LS,-29.335501,29.185301,137
FXLK,LS,-29.8908,28.6556,148
FXMP,LS,-29.583,28.683001,122
FXMM,LS,-29.462299,27.5525,133
ELUS,LU,49.768155,5.965962,102
ELLX,LU,49.623333,6.204444,140
ELNT,LU,49.981098,5.91778,144
LU-0002,LU,49.7892,6.24111,104
LV-1288,LV,56.883301,24.2267,105
LT-0012,LV,56.836457,23.020737,109
LV-0017,LV,56.515676,26.257966,124
EVTA,LV,56.9422,23.2239,132
LV-0032,LV,56.316525,24.332678,121
LV-0051,LV,56.80478,26.77088,108
LV-0054,LV,57.290981,26.618413,101
LV-0040,LV,56.429748,21.579674,123
LV-0013,LV,56.696944,21.628889,110
EVKA,LV,56.534698,25.8925,120
VYSA,MM,21.167,94.167,124
VYLS,MM,22.9779,97.752197,102
VYMH,MM,20.833,99.949997,117
VYMW,MM,20.1656,94.941399,109
VYMK,MM,25.3836,97.351898,122
VYAS,MM,21.9554,96.406097,105
VYEL,MM,19.623501,96.200996,104
VYPK,MM,21.4492,94.4869,116
VYTN,MM,26.367001,96.733002,127
VYPU,MM,21.4043,95.11125,120
VRMH,MV,6.74423,73.170502,115
VRMV,MV,3.470556,72.835833,144
VRMM,MV,4.19183,73.529099,116
VRMO,MV,0.7324,73.4336,146
VREI,MV,5.7083,73.025,145
MV-0011,MV,2.31339,73.29609,149
MV-0010,MV,2.9477,72.9167,149
VRMD,MV,5.1561,73.1302,104
MV-0002,MV,5.50897,72.98045,101
VRAH,MV,6.96967,72.896287,101
MY-SPT,MY,5.083333,115.550003,143
MY-0016,MY,5.406111,118.396385,121
MY-0041,MY,1.58898,104.16391,149
WBKE,MY,5.62861,117.125999,108
WMAE,MY,4.116389,101.281998,106
WBGJ,MY,4.8083,115.010002,106
WMAD,MY,3.550811,101.894041,147
WMKF,MY,3.11225,101.703003,122
MY-0026,MY,5.141389,116.307777,110
WBKO,MY,4.733,116.467003,107
MZ-0025,MZ,-19.575645,34.633552,124
FQXA,MZ,-25.0378,33.627399,107
MZ-0050,MZ,-15.84374,40.23132,123
MZ-0004,MZ,-21.967245,35.424728,113
MZ-0052,MZ,-22.94259,35.57047,140
FQ49,MZ,-21.164499,34.560699,134
MZ-0059,MZ,-15.60454,32.41439,125
LMZ,MZ,-10.7506,40.4702,118
MZ-0017,MZ,-12.288658,37.818062,114
FQCB,MZ,-14.815,36.529999,146
NWWB,NC,-21.609604,165.397103,126
NC-0005,NC,-21.96923,166.672,103
NWWA,NC,-21.0961,167.804001,104
NWWM,NC,-22.258301,166.473007,101
NWWI,NC,-20.69446,164.99249,100
NWWT,NC,-21.8197,165.860992,144
NC-0001,NC,-22.041724,166.03215,127
NWWK,NC,-20.546323,164.255648,145
NWWQ,NC,-21.316456,164.999399,114
NWWW,NC,-22.014601,166.212997,134
DRZR,NE,13.779,8.98376,141
DRRD,NE,13.048125,3.220968,145
NE-0004,NE,18.1016,11.56553,140
DRRU,NE,14.333,2.083,142
DRZL,NE,18.7904,7.36595,132
DRZI,NE,19.066198,8.41496,104
DRZN,NE,14.251,13.129,107
DRZT,NE,14.9703,8.89167,149
NE-0002,NE,22.782036,14.024777,113
DRRN,NE,13.4815,2.18361,112
YSNF,NF,-29.041887,167.939616,122
NG-0007,NG,7.801829,6.582793,149
DNYO,NG,9.25755,12.4304,149
DNMA,NG,11.8553,13.0809,138
DNBC,NG,10.482833,9.744,102
DNKN,NG,12.0476,8.52462,142
DNBB,NG,6.6215,9.319001,129
NG-0006,NG,4.29802,6.27635,112
DNAK,NG,7.24674,5.30101,136
DNMM,NG,6.57737,3.32116,118
DNIL,NG,8.44021,4.49392,117
OOMX,OM,18.138999,55.179005,104
OOMS,OM,23.5933,58.284401,131
OM-0003,OM,19.501944,57.634167,137
OM-0013,OM,25.94993,56.41864,124
OM-0009,OM,23.50882,58.24631,134
OM-0025,OM,19.53667,54.8847,110
OOYB,OM,22.2015,56.034401,150
OOFQ,OM,22.869085,57.543615,116
OM-0010,OM,25.86257,56.28591,127
OOMA,OM,20.6754,58.890499,120
PH-0096,PH,15.781981,119.793205,147
RP12,PH,13.9002,121.744003,117
RPUD,PH,14.1292,122.980003,137
PH-0098,PH,15.304634,121.375591,142
RPVF,PH,12.50161,124.635258,122
PH-0251,PH,12.81818,120.88265,126
PH-0176,PH,17.34772,122.36638,149
PH-0355,PH,7.30567,125.65782,117
PH-0156,PH,10.51524,123.447104,137
RP14,PH,16.829927,121.499659,102
PT-0137,PT,37.675042,-8.745966,150
PT-0017,PT,37.465556,-8.737222,104
PT-0116,PT,39.073411,-8.766832,115
PT-0100,PT,39.849493,-7.281222,120
PT-0112,PT,38.964347,-8.394842,106
LPHR,PT,38.519901,-28.7159,144
PT-0136,PT,40.406895,-6.997218,113
PT-0067,PT,37.839987,-8.512602,140
PT-0095,PT,38.381674,-7.55177,116
PT-0070,PT,38.163218,-8.538029,115
RS-0033,RS,44.02844,20.90874,135
RS-0008,RS,43.563455,21.33626,113
RS-0032,RS,43.94069,21.40903,124
LYNI,RS,43.337009,21.85451,110
RS-0001,RS,44.925166,21.370155,127
RS-0009,RS,44.7623,20.4714,107
LYPA,RS,44.9,20.641002,130
LYKT,RS,44.734863,21.161664,104
LYKI,RS,45.768122,20.417261,132
RS-0006,RS,45.785034,19.019175,138
FSPL,SC,-5.85916,55.383301,141
FSSA,SC,-10.061373,47.749765,137
FSPP,SC,-4.31929,55.691399,106
FSSD,SC,-3.80222,55.666901,111
FSAL,SC,-7.00478,52.7262,122
FSDA,SC,-5.417354,53.295536,101
FSFA,SC,-10.1096,51.176102,138
FSIA,SC,-4.67434,55.521801,102
FSSC,SC,-7.13457,56.278198,105
FSSR,SC,-5.11722,53.312199,140
SI-0025,SI,46.25017,14.99706,110
SI-0019,SI,45.557193,13.91304,120
SI-0011,SI,45.944112,14.850583,120
LJPZ,SI,45.47201,13.615951,105
SI-0010,SI,46.197037,14.580982,123
LJPT,SI,46.42709,15.98609,143
SI-0014,SI,45.743935,14.713,139
LJNM,SI,45.801743,15.104544,126
SI-0013,SI,46.242379,15.07335,100
SI-0001,SI,45.887046,15.650925,144
SY-0017,SY,36.891914,41.828522,125
OS60,SY,32.7052,36.412899,105
SY-0016,SY,35.083835,40.601932,123
OS65,SY,34.490299,36.909004,104
OS68,SY,33.6824,37.213902,132
OS66,SY,36.187099,37.583199,115
OS71,SY,36.521599,37.0415,116
SY-0023,SY,33.559254,36.174996,107
OSKL,SY,37.020599,41.191399,145
SY-0014,SY,36.040253,40.732825,108
FDBM,SZ,-26.867001,31.933001,118
FDNH,SZ,-27.119494,31.212118,128
FDST,SZ,-26.471957,31.942567,109
FDNG,SZ,-25.766666,31.366667,150
FDSM,SZ,-26.200001,31.933332,150
FDKB,SZ,-26.881528,31.488889,105
FDNS,SZ,-26.987222,31.937222,146
FDMH,SZ,-26.0242,31.809999,114
FDBT,SZ,-26.735201,31.7759,129
FDTS,SZ,-25.983334,31.200001,115
TJ-UT46,TJ,37.469799,69.380798,109
UT1C,TJ,37.502222,71.513333,136
UT1A,TJ,40.121545,70.667209,118
TJ-0005,TJ,39.003889,70.290278,135
TJ-0008,TJ,36.73138,71.597087,137
TJ-UT44,TJ,38.190399,74.024696,149
TJ-0006,TJ,37.256862,69.092327,145
TJ-0003,TJ,39.405556,68.522778,141
UTDL,TJ,40.215401,69.694702,108
TJ-0001,TJ,39.221141,71.207804,105
WPEC,TL,-8.486479,126.399981,136
WPAT,TL,-8.243133,125.606378,121
TL-0001,TL,-8.455563,126.975861,118
TL-0002,TL,-8.670092,127.022542,147
ID-KCI,TL,-8.349193,127.050793,143
WPMN,TL,-8.97224,125.214996,131
WPDL,TL,-8.546562,125.524507,109
WPFL,TL,-8.447964,126.987362,122
WPDB,TL,-9.30331,125.287003,125
WPOC,TL,-9.19806,124.343002,133
TM-0001,TM,41.546672,52.611931,118
TM-0003,TM,37.853775,58.789127,105
UTAT,TM,41.759853,59.836149,150
UT1G,TM,38.012001,58.195,125
TM-UT52,TM,37.664299,61.827,106
TM-UT56,TM,37.805901,65.9655,101
UTAA,TM,37.986801,58.361,146
UTAV,TM,38.930662,63.563982,144
UT1F,TM,40.038486,53.32868,150
UT1J,TM,39.411515,53.199037,144
DTKA,TN,36.98,8.87694,127
DTTX,TN,34.717999,10.691,143
DTTR,TN,31.7043,9.25462,143
DT70,TN,33.350201,10.444,112
DTTG,TN,33.733691,9.91941,106
DTMB,TN,35.758099,10.7547,102
DTTB,TN,37.242356,9.787016,134
DTTA,TN,36.851002,10.2272,128
DTTI,TN,36.721298,9.94315,117
DTTF,TN,34.422001,8.8225,140
NFTV,TO,-18.5853,-173.962006,147
NFTL,TO,-19.777,-174.341003,108
NFTP,TO,-15.977297,-173.791089,121
NFTE,TO,-21.3783,-174.957993,113
NFTO,TO,-15.5708,-175.632996,116
NFTF,TO,-21.241199,-175.149994,113
TV-0002,TV,-8.065,178.377224,118
NGFU,TV,-8.525,179.195999,135
TV-0001,TV,-5.683334,176.129,136
RCKU,TW,23.4618,120.392998,113
RCXY,TW,22.981864,120.284243,149
TW-0063,TW,23.86005,120.47462,120
RCMT,TW,26.224199,120.002998,111
TW-0032,TW,22.586871,121.000736,110
TW-0062,TW,23.805319,120.554151,147
TW-CMJ,TW,23.213127,119.417539,109
RCMS,TW,24.730617,121.752031,129
TW-0007,TW,23.538652,120.410156,143
TW-0058,TW,22.75312,120.64695,117
TZ-0122,TZ,-2.476768,36.25761,120
TZ-0084,TZ,-7.599608,32.3072,128
TZ-0106,TZ,-6.148889,37.661551,125
TZ-0054,TZ,-7.6847,38.136731,128
HTMF,TZ,-8.73204,35.302601,112
TZ-0034,TZ,-7.527162,33.884071,143
TZ-0115,TZ,-6.322146,32.562788,147
HTPE,TZ,-5.25726,39.811401,120
TZ-0056,TZ,-2.602346,33.676018,121
HTSU,TZ,-7.948889,31.610278,120
HUEN,UG,0.042386,32.443501,116
UG-0008,UG,2.449456,34.396493,106
HUKC,UG,0.3262,32.594,139
UG-0009,UG,1.47099,30.93749,127
HUKJ,UG,0.1968,32.55297,144
HUKS,UG,0.183,30.1,133
UG-0016,UG,-0.862163,29.639553,134
HUMW,UG,-0.194,29.8941,120
HUKD,UG,3.7176,33.7487,137
UG-0007,UG,2.239199,32.14468,110
SVGZ,VE,7.95,-69.116669,101
VE-0102,VE,4.066667,-66.949997,135
SVSP,VE,10.2787,-68.755203,142
SVPY,VE,10.49,-68.175003,129
SVRX,VE,9.84347,-72.547203,121
VE-0075,VE,8.673333,-69.184998,113
SVRF,VE,9.12,-66.423332,139
SVGE,VE,9.21,-69.581665,117
VE-0086,VE,9.838333,-63.573334,111
SVQQ,VE,9.85,-65.316666,114
LYPT,XK,42.849898,21.221705,116
LYDK,XK,42.435066,20.427768,128
BKPR,XK,42.5728,21.035801,123
XK-0002,XK,42.63982,20.50275,114
AL-0002,XK,42.605253,20.910351,150
XK-0001,XK,42.346508,21.194129,131
XK-0003,XK,42.47664,20.78648,112
XK-0005,XK,42.5411,21.11224,111
