AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
VNVT,NP,26.481501,87.264,141
VNDP,NP,28.985659,82.818703,119
VNBW,NP,27.505328,83.412594,137
VNPL,NP,27.517787,86.584454,105
UKH,OM,19.386389,56.401389,105
OM-0027,OM,22.18087,55.99709,133
OM-0036,OM,16.7011,53.09786,128
OOIA,OM,22.732778,58.513611,118
OO42,OM,16.9904,53.358799,104
OM-0002,OM,22.491944,57.383889,115
OOSA,OM,17.0387,54.091301,136
OM-0020,OM,20.49128,58.79389,137
OM-0003,OM,19.501944,57.634167,118
OM-0006,OM,22.53449,59.78791,128
OM-0009,OM,23.50882,58.24631,106
OOMS,OM,23.5933,58.284401,111
OM-0010,OM,25.86257,56.28591,142
OOFQ,OM,22.869085,57.543615,127
OOYB,OM,22.2015,56.034401,131
OM-0008,OM,25.28637,56.342934,143
OOMA,OM,20.6754,58.890499,106
OM-0013,OM,25.94993,56.41864,132
OOMX,OM,18.138999,55.179005,137
OM-0025,OM,19.53667,54.8847,111
OP33,PK,28.274,69.276001,103
PK-0062,PK,25.19102,66.74428,146
PK-0015,PK,27.4831,68.1926,149
PK-0047,PK,28.05091,69.36057,146
PK-0006,PK,28.620667,65.471001,140
OPKD,PK,25.3181,68.366096,104
OPSS,PK,34.813599,72.352798,146
OPQT,PK,30.2514,66.937798,123
PK-0075,PK,30.97834,73.94222,120
OP23,PK,33.3876,70.588799,103
OPDK,PK,28.5,69.699997,126
OPTA,PK,33.986099,72.611397,150
PK-0019,PK,24.97,67.228,111
OPBL,PK,29.492201,71.118401,108
OPOR,PK,25.276625,64.588343,107
PK-REQ,PK,29.04692,62.196819,100
OPGD,PK,25.232391,62.327671,128
OP14,PK,30.34,70.556702,130
PK-0070,PK,25.242056,68.035583,107
OP32,PK,28.0361,69.674896,101
OJJR,PS,31.866414,35.217753,113
PS-0002,PS,32.503056,35.289167,146
LVGZ,PS,31.246401,34.2761,136
PS-0001,PS,32.098363,35.345356,113
LLAZ,PS,31.36705,34.29451,111
QA-0009,QA,24.988976,51.50031,140
OTBD,QA,25.261101,51.565102,144
OTBH,QA,25.1173,51.314999,102
OT62,QA,25.700539,51.36303,118
OTBK,QA,25.629601,51.506699,136
QA-0001,QA,25.467722,50.999479,122
QA-0014,QA,25.40051,50.826614,108
OTHH,QA,25.273056,51.608056,109
QA-0012,QA,25.76411,51.29276,119
RU-0931,RU,58.783536,134.262501,103
USRK,RU,62.190399,74.533798,136
UEST,RU,71.697701,128.903,100
RU-0108,RU,54.735001,83.095001,120
UHMG,RU,61.834999,160.548004,109
RU-0050,RU,67.986664,75.099998,104
RU-0112,RU,54.407001,83.241997,112
USHL,RU,59.723999,65.833,130
UWWS,RU,53.240002,50.375,125
RU-0109,RU,54.874001,82.983002,108
UNQA,RU,56.6847,96.1203,140
RU-5491,RU,59.764999,137.682999,114
UNLL,RU,58.325298,82.932503,136
RU-1892,RU,47.2617,142.768005,144
RU-0111,RU,69.363297,161.561996,105
UHMA,RU,64.734902,177.740997,140
RU-0058,RU,57.174999,94.889999,141
UWOR,RU,51.072498,58.5956,145
USHU,RU,60.103298,64.826698,146
UWKV,RU,66.796501,123.361,128
VN-0038,VN,12.02068,106.81091,144
VN-0013,VN,16.096,108.143,124
VVDB,VN,21.397499,103.008003,124
VN-0054,VN,10.83481,106.959386,135
VVBM,VN,12.6683,108.120003,131
VN-0019,VN,10.53367,108.92867,132
VVPT,VN,10.906204,108.069008,129
VVPQ,VN,10.1698,103.9931,107
VN-0055,VN,-5e-06,-1.7e-05,133
VVVT,VN,10.375093,107.096185,118
VVGL,VN,21.040501,105.886002,128
VVRG,VN,9.95803,105.13238,122
VVDN,VN,16.0439,108.198997,150
XVL,VN,10.2509,105.9445,125
VVPR,VN,11.6335,108.952003,129
VN-0037,VN,16.47629,107.56879,138
VN-0042,VN,11.28692,106.36333,110
VN-0031,VN,20.916443,106.989654,105
VVVH,VN,18.7376,105.670998,139
HOO,VN,11.9787,107.5638,121
