AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LV-0051,LV,56.80478,26.77088,128
EVKA,LV,56.534698,25.8925,140
EVTA,LV,56.9422,23.2239,145
LV-0017,LV,56.515676,26.257966,128
LV-1288,LV,56.883301,24.2267,119
LT-0012,LV,56.836457,23.020737,134
HLLB,LY,32.096802,20.269501,146
LY-DNF,LY,32.542,22.745001,106
HLLQ,LY,32.7887,21.9643,147
HLZU,LY,30.870199,20.0755,135
HL66,LY,27.240101,14.6563,129
LY-0003,LY,29.873888,23.347918,129
HLGL,LY,28.6385,21.438,122
HLTQ,LY,31.861,23.907,129
HLKF,LY,24.178699,23.313999,112
HL64,LY,31.9757,20.026899,110
MA-0003,MA,27.726982,-9.237865,140
GMMX,MA,31.606899,-8.0363,147
GMFU,MA,34.008099,-4.96556,138
GMMW,MA,34.9888,-3.02821,146
MA-GLN,MA,29.026699,-10.0503,107
GMFO,MA,34.789558,-1.926041,142
GMSL,MA,34.230598,-6.05014,108
GMFM,MA,33.879101,-5.51512,133
GMMZ,MA,30.9391,-6.90943,146
GMMD,MA,32.401895,-6.315905,128
MR-0004,MR,22.16864,-12.68248,101
MR-0002,MR,16.5334,-10.7912,150
MR-0003,MR,25.23513,-11.58825,139
GQPA,MR,20.5068,-13.0432,129
GQNO,MR,18.31,-15.969722,150
GQNL,MR,17.75,-12.5,141
MR-0009,MR,16.547614,-15.790227,144
GQNC,MR,18.450001,-9.517,144
GQNM,MR,16.299999,-8.05,105
GQPF,MR,22.673551,-12.729262,126
VREI,MV,5.7083,73.025,110
VRMO,MV,0.7324,73.4336,130
VRMM,MV,4.19183,73.529099,149
VRAH,MV,6.96967,72.896287,121
VRMH,MV,6.74423,73.170502,124
VRMD,MV,5.1561,73.1302,133
MV-0011,MV,2.31339,73.29609,117
MV-0010,MV,2.9477,72.9167,133
MV-0002,MV,5.50897,72.98045,143
VRMV,MV,3.470556,72.835833,150
DRZL,NE,18.7904,7.36595,126
DRZR,NE,13.779,8.98376,109
DRRD,NE,13.048125,3.220968,150
DRRU,NE,14.333,2.083,134
NE-0004,NE,18.1016,11.56553,104
DRZI,NE,19.066198,8.41496,118
DRZN,NE,14.251,13.129,106
DRZT,NE,14.9703,8.89167,108
NE-0002,NE,22.782036,14.024777,127
DRRN,NE,13.4815,2.18361,110
YSNF,NF,-29.041887,167.939616,102
DNBC,NG,10.482833,9.744,143
NG-0007,NG,7.801829,6.582793,104
DNYO,NG,9.25755,12.4304,143
DNMA,NG,11.8553,13.0809,105
DNKN,NG,12.0476,8.52462,135
DNMM,NG,6.57737,3.32116,107
DNBB,NG,6.6215,9.319001,124
NG-0006,NG,4.29802,6.27635,105
DNAK,NG,7.24674,5.30101,138
DNIL,NG,8.44021,4.49392,103
NO-0008,NO,68.870697,17.978399,113
NO-0103,NO,59.52733,7.358815,107
NO-0017,NO,63.054722,8.714167,122
ENHD,NO,59.345299,5.20836,127
ENBM,NO,60.638901,6.5015,116
ENKJ,NO,59.969299,11.0361,129
ENSA,NO,77.896944,16.725,127
NO-0092,NO,58.98093,9.84491,128
NO-0001,NO,60.020267,11.379089,137
ENTC,NO,69.683296,18.9189,141
PE-0027,PE,-12.38084,-76.78206,137
SPSA,PE,-9.450235,-78.294346,121
SPTI,PE,-9.383,-74.967003,125
SPSJ,PE,-6.61649,-76.6884,122
SPOA,PE,-6.96003,-76.768402,141
SPHO,PE,-13.1548,-74.204399,140
SPHI,PE,-6.78748,-79.828102,124
SPCC,PE,-9.865278,-75.008888,112
SPPO,PE,-10.0701,-75.550003,144
SPBC,PE,-3.91686,-70.508202,104
EPGI,PL,53.524399,18.849199,104
PL-0165,PL,49.752745,21.511692,146
EPRZ,PL,50.109791,22.024155,117
EPIW,PL,49.658461,21.8155,104
PL-0199,PL,49.281514,22.119274,101
PL-0078,PL,52.717176,15.51346,107
PL-0022,PL,53.311401,18.010599,111
PL-0178,PL,49.9524,18.9419,140
PL-0215,PL,50.04975,19.09411,137
PL-0031,PL,51.703899,18.7183,136
PT-0116,PT,39.073411,-8.766832,145
PT-0137,PT,37.675042,-8.745966,146
PT-0017,PT,37.465556,-8.737222,121
PT-0100,PT,39.849493,-7.281222,129
PT-0112,PT,38.964347,-8.394842,120
PT-0070,PT,38.163218,-8.538029,114
LPHR,PT,38.519901,-28.7159,124
PT-0067,PT,37.839987,-8.512602,101
PT-0095,PT,38.381674,-7.55177,132
PT-0136,PT,40.406895,-6.997218,115
RE-0006,RE,-21.15235,55.27887,100
RE-0001,RE,-21.111944,55.261667,118
FMEP,RE,-21.319362,55.422506,101
RE-0002,RE,-20.98608,55.66457,111
FMEE,RE,-20.890087,55.518894,100
RU-0407,RU,44.777646,40.708766,140
UEGT,RU,66.255869,143.323603,141
RU-0011,RU,54.610001,19.868299,144
UIOO,RU,52.82,104.739998,100
UNIS,RU,60.373299,93.011703,143
ULSZ,RU,60.268033,29.234033,123
RU-0593,RU,48.050982,153.25502,142
UNQA,RU,56.6847,96.1203,102
RU-0541,RU,43.30879,133.34868,131
RU-2249,RU,60.713299,30.1117,127
HRZA,RW,-2.46224,28.9079,102
HRYO,RW,-1.55,30.382999,100
HRYN,RW,-2.333,30.200001,107
HRYI,RW,-2.59583,29.7367,103
HRYU,RW,-1.496873,29.631343,113
RW-0002,RW,-2.1444,30.1835,131
HRYR,RW,-1.96863,30.1395,142
RW-0001,RW,-2.2308,30.1809,144
HRYG,RW,-1.6772,29.2589,132
AGRC,SB,-8.12639,157.143005,110
AGGO,SB,-7.41694,155.565002,102
AGOB,SB,-8.325008,160.80051,113
BPF,SB,-8.562028,158.119306,138
AGGL,SB,-10.7203,165.794998,114
AGKW,SB,-8.360508,160.775127,138
AGBA,SB,-7.91278,156.705994,128
AGGF,SB,-8.1075,159.576996,128
AGGE,SB,-6.990745,155.886656,106
AGAT,SB,-8.87333,161.011002,108
FSSD,SC,-3.80222,55.666901,126
FSDA,SC,-5.417354,53.295536,118
FSPL,SC,-5.85916,55.383301,100
FSPP,SC,-4.31929,55.691399,100
FSAL,SC,-7.00478,52.7262,114
FSSR,SC,-5.11722,53.312199,121
FSFA,SC,-10.1096,51.176102,129
FSSA,SC,-10.061373,47.749765,120
FSIA,SC,-4.67434,55.521801,108
FSSC,SC,-7.13457,56.278198,110
SD-0015,SD,14.295991,33.547225,125
HSSK,SD,15.5895,32.5532,143
HSGO,SD,18.867001,28.117001,111
SD-0001,SD,15.815213,32.51401,145
SD-0004,SD,11.256023,25.143714,121
HSGN,SD,13.481882,22.467119,150
HSWD,SD,14.383451,33.526679,120
HSGF,SD,14.121428,35.311861,141
HSSW,SD,21.802698,31.521578,142
HSKI,SD,13.183,32.733002,142
WSAP,SG,1.36042,103.910004,121
WSAC,SG,1.34414,104.009003,123
WSAT,SG,1.387561,103.708291,122
WSAG,SG,1.42526,103.813004,147
WSSS,SG,1.35019,103.994003,123
WSSL,SG,1.41555,103.86673,138
SG-0002,SG,1.20532,103.719002,125
SG-0004,SG,1.307411,103.873378,112
SG-0003,SG,1.390671,103.698435,132
SG-0005,SG,1.39203,103.69951,103
SI-0011,SI,45.944112,14.850583,132
LJPZ,SI,45.47201,13.615951,113
SI-0019,SI,45.557193,13.91304,127
SI-0025,SI,46.25017,14.99706,100
SI-0010,SI,46.197037,14.580982,127
LJPT,SI,46.42709,15.98609,107
SI-0014,SI,45.743935,14.713,121
LJNM,SI,45.801743,15.104544,112
SI-0013,SI,46.242379,15.07335,128
SI-0001,SI,45.887046,15.650925,122
GY-BTO,SR,4.217511,-55.447054,108
SMCI,SR,3.370684,-57.346046,100
SMCT,SR,3.85216,-54.228201,141
SMOL,SR,3.104167,-54.543056,122
SMVO,SR,4.825685,-57.282415,102
SMDU,SR,2.5235,-56.3247,137
SMPA,SR,3.346051,-55.443707,128
SR-0007,SR,5.881552,-56.956718,144
SR-0002,SR,4.935714,-55.534735,123
SR-AAJ,SR,3.898681,-55.577907,117
SS-0028,SS,7.3367,30.41285,142
HSPI,SS,6.798561,33.125904,147
SS-0017,SS,5.288,35.8328,111
SS-0008,SS,7.904872,31.888386,101
SS-0053,SS,7.14152,31.34867,115
SS-0006,SS,8.189647,32.152873,102
SS-0003,SS,7.598693,31.45062,146
HSRJ,SS,8.46111,25.681101,127
SS-0048,SS,9.31332,30.01904,118
SS-0043,SS,8.31798,30.01107,147
FDNG,SZ,-25.766666,31.366667,135
FDNH,SZ,-27.119494,31.212118,111
FDST,SZ,-26.471957,31.942567,150
FDSM,SZ,-26.200001,31.933332,103
FDBM,SZ,-26.867001,31.933001,148
FDNS,SZ,-26.987222,31.937222,101
FDTS,SZ,-25.983334,31.200001,121
FDBT,SZ,-26.735201,31.7759,113
FDKB,SZ,-26.881528,31.488889,118
FDMH,SZ,-26.0242,31.809999,144
TD-0004,TD,9.645894,14.173201,134
FTTG,TD,12.210946,21.458472,125
TD-0005,TD,9.31408,15.786463,150
FTTN,TD,11.034,20.274,102
TD-0001,TD,22.645195,17.696527,126
FTTJ,TD,12.1337,15.034,137
TD-0002,TD,8.701775,16.834947,145
TD-0010,TD,8.974228,18.496038,124
TD-0017,TD,15.718333,18.311667,133
FTTI,TD,13.239778,18.315893,108
ZZ-0002,TF,-11.584278,47.296389,103
FR-0314,TF,-22.3487,40.351501,148
FMZJ,TF,-17.05396,42.7193,143
TF-0001,TF,-15.891667,54.522222,140
TH-0015,TH,13.54018,100.32936,101
VTUL,TH,17.4391,101.722,144
VTPO,TH,17.238001,99.818199,134
TH-0042,TH,18.70403,99.11917,148
VTCR,TH,19.885401,99.826797,130
VTCC,TH,18.7668,98.962601,112
TH-0023,TH,13.14421,101.106062,107
VTPP,TH,16.7829,100.278999,143
TH-0004,TH,14.163603,101.337118,133
TH-0032,TH,12.8351,100.98118,136
UT1A,TJ,40.121545,70.667209,108
TJ-UT46,TJ,37.469799,69.380798,132
UT1C,TJ,37.502222,71.513333,113
TJ-0005,TJ,39.003889,70.290278,128
TJ-0008,TJ,36.73138,71.597087,129
TJ-UT44,TJ,38.190399,74.024696,137
UTDL,TJ,40.215401,69.694702,135
TJ-0001,TJ,39.221141,71.207804,105
TJ-0006,TJ,37.256862,69.092327,119
TJ-0003,TJ,39.405556,68.522778,101
WPDB,TL,-9.30331,125.287003,146
WPFL,TL,-8.447964,126.987362,148
WPDL,TL,-8.546562,125.524507,150
WPOC,TL,-9.19806,124.343002,143
WPMN,TL,-8.97224,125.214996,124
ID-KCI,TL,-8.349193,127.050793,148
TL-0002,TL,-8.670092,127.022542,109
TL-0001,TL,-8.455563,126.975861,119
WPAT,TL,-8.243133,125.606378,137
WPEC,TL,-8.486479,126.399981,124
NFTV,TO,-18.5853,-173.962006,127
NFTL,TO,-19.777,-174.341003,131
NFTP,TO,-15.977297,-173.791089,112
NFTE,TO,-21.3783,-174.957993,128
NFTF,TO,-21.241199,-175.149994,118
NFTO,TO,-15.5708,-175.632996,106
TZ-0056,TZ,-2.602346,33.676018,135
HTPE,TZ,-5.25726,39.811401,132
TZ-0115,TZ,-6.322146,32.562788,111
HTSU,TZ,-7.948889,31.610278,142
TZ-0034,TZ,-7.527162,33.884071,125
TZ-0054,TZ,-7.6847,38.136731,120
TZ-0106,TZ,-6.148889,37.661551,147
TZ-0084,TZ,-7.599608,32.3072,118
TZ-0122,TZ,-2.476768,36.25761,106
HTMF,TZ,-8.73204,35.302601,116
HUEN,UG,0.042386,32.443501,111
UG-0009,UG,1.47099,30.93749,119
UG-0008,UG,2.449456,34.396493,110
HUKC,UG,0.3262,32.594,147
HUKJ,UG,0.1968,32.55297,120
HUKS,UG,0.183,30.1,111
UG-0016,UG,-0.862163,29.639553,133
HUMW,UG,-0.194,29.8941,101
HUKD,UG,3.7176,33.7487,150
UG-0007,UG,2.239199,32.14468,100
NVVI,VU,-18.856389,169.283333,142
NVVB,VU,-19.2346,169.6009,125
NVSR,VU,-15.472,167.835007,111
NVSD,VU,-13.328,166.638,106
NVVF,VU,-19.516399,170.231995,124
NVSE,VU,-17.0903,168.343002,117
NVSP,VU,-16.0797,167.401001,110
NVSL,VU,-16.461123,167.829253,100
NVSU,VU,-16.3297,168.3011,117
NVSS,VU,-15.505,167.220001,147
NLWF,WF,-14.3114,-178.065994,130
NLWW,WF,-13.2383,-176.199005,142
OYSN,YE,15.4763,44.2197,118
OYSY,YE,15.9661,48.7883,112
WDA,YE,14.859579,45.545705,148
OYZM,YE,16.200001,44.783001,104
OY74,YE,13.1747,44.765099,104
OY75,YE,15.6018,49.0807,119
OYTZ,YE,13.686,44.139099,133
OYGD,YE,16.193341,52.174186,137
OYMB,YE,15.469228,45.327272,105
OYHD,YE,14.753,42.976299,139
ZW-0007,ZW,-21.456959,29.7175,113
FVBB,ZW,-22.197617,30.012774,144
FVKZ,ZW,-20.917,28.483,106
FVMN,ZW,-15.768735,29.385617,112
ZW-0054,ZW,-17.92962,25.77313,145
FVHY,ZW,-21.049999,31.667,124
FVCV,ZW,-19.033001,30.9,112
ZW-0021,ZW,-19.653303,32.4248,119
ZW-0032,ZW,-17.958974,28.270602,141
FVIN,ZW,-20.083,28.700001,117
