AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
DNYO,NG,9.25755,12.4304,109
DNMA,NG,11.8553,13.0809,145
DNBC,NG,10.482833,9.744,146
DNKN,NG,12.0476,8.52462,149
DNBB,NG,6.6215,9.319001,111
NG-0006,NG,4.29802,6.27635,118
DNAK,NG,7.24674,5.30101,142
DNMM,NG,6.57737,3.32116,144
DNIL,NG,8.44021,4.49392,105
NO-0008,NO,68.870697,17.978399,113
ENBM,NO,60.638901,6.5015,141
NO-0103,NO,59.52733,7.358815,116
NO-0017,NO,63.054722,8.714167,144
ENHD,NO,59.345299,5.20836,113
NO-0001,NO,60.020267,11.379089,135
ENKJ,NO,59.969299,11.0361,127
ENSA,NO,77.896944,16.725,132
NO-0092,NO,58.98093,9.84491,101
ENTC,NO,69.683296,18.9189,115
VNDP,NP,28.985659,82.818703,104
VNMN,NP,28.9632,80.147903,126
VNBR,NP,29.502001,81.668999,128
VNBW,NP,27.505328,83.412594,110
VNVT,NP,26.481501,87.264,137
VNPL,NP,27.517787,86.584454,107
VNDH,NP,28.755283,80.583398,107
VNTR,NP,27.315001,87.193298,120
VNPK,NP,28.200899,83.982101,144
VNLD,NP,27.253099,86.669998,120
PE-0027,PE,-12.38084,-76.78206,117
SPSA,PE,-9.450235,-78.294346,113
SPTI,PE,-9.383,-74.967003,144
SPSJ,PE,-6.61649,-76.6884,128
SPOA,PE,-6.96003,-76.768402,136
SPHO,PE,-13.1548,-74.204399,136
SPBC,PE,-3.91686,-70.508202,123
SPHI,PE,-6.78748,-79.828102,109
SPCC,PE,-9.865278,-75.008888,110
SPPO,PE,-10.0701,-75.550003,118
NTAA,PF,-17.553699,-149.606995,149
PF-0002,PF,-21.85855,-138.82015,105
NTGM,PF,-16.5839,-143.658005,145
NTUV,PF,-18.780697,-138.85568,134
NTKO,PF,-16.050485,-142.476568,128
NTGE,PF,-18.46652,-136.43855,130
NTGG,PF,-18.7506,-141.7591,131
NTKT,PF,-16.339399,-144.403,128
NTGJ,PF,-23.079901,-134.889999,119
NTKF,PF,-16.68657,-145.329394,142
SGPI,PY,-26.881981,-58.319067,126
PY-0035,PY,-22.639541,-56.020317,138
PY-0030,PY,-24.285026,-57.012056,101
PY-0016,PY,-23.976944,-57.245915,122
PY-0033,PY,-22.372777,-59.771698,127
PY-0080,PY,-25.452952,-54.835693,128
PY-0022,PY,-27.280865,-56.433359,136
SGES,PY,-25.457186,-54.839544,129
SGST,PY,-22.619032,-56.633449,108
PY-0063,PY,-25.294759,-57.632936,135
RO-0001,RO,46.84667,26.55611,109
LRPH,RO,44.783792,25.983205,101
RO-0011,RO,45.697383,25.783453,105
RO-0003,RO,47.885278,25.899167,149
RO-0056,RO,47.721693,26.118418,138
RO-0051,RO,44.610695,26.260629,111
RO-0014,RO,44.704857,26.720739,119
LRCV,RO,44.3181,23.888599,147
LRTM,RO,46.467701,24.4125,130
RO-0044,RO,44.3743,23.618503,141
RS-0033,RS,44.02844,20.90874,118
RS-0006,RS,45.785034,19.019175,148
LYKI,RS,45.768122,20.417261,144
LYKT,RS,44.734863,21.161664,114
LYPA,RS,44.9,20.641002,122
RS-0001,RS,44.925166,21.370155,147
LYNI,RS,43.337009,21.85451,138
RS-0032,RS,43.94069,21.40903,148
RS-0008,RS,43.563455,21.33626,118
RS-0009,RS,44.7623,20.4714,124
OEDF,SA,26.471201,49.797901,136
OEPF,SA,24.7103,44.9645,103
OEGT,SA,31.412413,37.278898,148
OEJF,SA,21.348101,39.173,110
SA-0002,SA,27.645834,47.993057,145
OEUM,SA,25.167,37.333,104
OE47,SA,24.060722,47.410805,142
SA-0006,SA,24.794468,50.742459,144
SA-0003,SA,27.975,37.951942,107
OEHW,SA,22.9678,46.899502,112
SD-0015,SD,14.295991,33.547225,115
SD-0004,SD,11.256023,25.143714,124
HSSK,SD,15.5895,32.5532,134
HSGO,SD,18.867001,28.117001,149
SD-0001,SD,15.815213,32.51401,106
HSGN,SD,13.481882,22.467119,142
HSWD,SD,14.383451,33.526679,119
HSGF,SD,14.121428,35.311861,113
HSSW,SD,21.802698,31.521578,129
HSKI,SD,13.183,32.733002,102
FHAW,SH,-7.9696,-14.3937,128
FHSH,SH,-15.957725,-5.645943,150
LZRU,SK,49.085833,19.370278,117
LZNI,SK,48.2794,18.132799,135
SK-0013,SK,49.374843,21.288328,149
SK-0018,SK,48.615499,21.835203,115
SK-0011,SK,48.047222,18.596111,110
SK-0007,SK,48.142866,17.377625,150
SK-0073,SK,48.764094,17.526797,139
SK-0009,SK,48.171389,18.541667,105
SK-0046,SK,49.051723,18.553396,148
SK-0075,SK,48.359922,19.64294,148
HCMB,SO,3.10192,43.627137,143
SO-0011,SO,6.8773,49.2476,119
HCMG,SO,9.517,49.083,136
SO-0012,SO,3.84182,47.16841,117
HCMJ,SO,3.8124,42.5459,149
SO-0010,SO,9.4603,50.7416,132
SO-0019,SO,4.1493,42.08119,140
HCMW,SO,8.457942,48.567407,136
HCMH,SO,9.513207,44.082389,146
HCMN,SO,4.766976,45.2388,112
FDBM,SZ,-26.867001,31.933001,100
FDST,SZ,-26.471957,31.942567,117
FDNG,SZ,-25.766666,31.366667,114
FDSM,SZ,-26.200001,31.933332,110
FDNH,SZ,-27.119494,31.212118,119
FDNS,SZ,-26.987222,31.937222,115
FDTS,SZ,-25.983334,31.200001,146
FDKB,SZ,-26.881528,31.488889,110
FDMH,SZ,-26.0242,31.809999,142
FDBT,SZ,-26.735201,31.7759,141
TM-0003,TM,37.853775,58.789127,130
TM-UT52,TM,37.664299,61.827,115
UTAT,TM,41.759853,59.836149,146
UT1G,TM,38.012001,58.195,150
TM-0001,TM,41.546672,52.611931,145
TM-UT56,TM,37.805901,65.9655,114
UTAA,TM,37.986801,58.361,130
UTAV,TM,38.930662,63.563982,140
UT1F,TM,40.038486,53.32868,131
UT1J,TM,39.411515,53.199037,133
DTKA,TN,36.98,8.87694,140
DTTG,TN,33.733691,9.91941,142
DTTX,TN,34.717999,10.691,130
DTTR,TN,31.7043,9.25462,124
DT70,TN,33.350201,10.444,104
DTTF,TN,34.422001,8.8225,125
DTTB,TN,37.242356,9.787016,101
DTTA,TN,36.851002,10.2272,131
DTTI,TN,36.721298,9.94315,139
DTMB,TN,35.758099,10.7547,145
UA-0115,UA,49.898809,28.436614,134
UKLN,UA,48.2593,25.980801,129
UA-0144,UA,50.6661,29.9329,139
UA-0033,UA,45.458866,29.287591,145
UA-0145,UA,51.5196,30.955,131
UA-0182,UA,47.966307,35.390482,117
UA-0054,UA,49.684,37.715,150
UA-0030,UA,48.383999,25.767,111
UA-0028,UA,45.639999,28.67,121
UKOH,UA,46.6758,32.506401,116
UG-0009,UG,1.47099,30.93749,132
UG-0008,UG,2.449456,34.396493,113
HUEN,UG,0.042386,32.443501,110
HUKC,UG,0.3262,32.594,130
HUKJ,UG,0.1968,32.55297,147
HUMW,UG,-0.194,29.8941,108
HUKS,UG,0.183,30.1,129
UG-0016,UG,-0.862163,29.639553,112
HUKD,UG,3.7176,33.7487,122
UG-0007,UG,2.239199,32.14468,119
73IA,US,43.2356,-93.208298,150
NA13,US,48.1222,-100.936996,117
KSSF,US,29.337,-98.4711,130
RI22,US,41.828999,-71.413696,113
US-2932,US,63.089359,-147.474107,142
US-2786,US,37.89038,-122.13317,142
K7K5,US,48.667599,-102.047997,129
KBPP,US,46.187,-103.428001,125
K1X1,US,36.1059,-100.0257,109
3L7,US,44.7383,-83.3797,134
UY-0010,UY,-33.755113,-54.148823,105
SURV,UY,-30.9746,-55.4762,115
UY-0018,UY,-34.56547,-56.72975,109
SUCL,UY,-34.286766,-55.354757,115
SUJL,UY,-34.415352,-57.46422,126
UY-0011,UY,-30.4053,-57.2756,143
UY-0022,UY,-34.244003,-57.205465,120
SUGN,UY,-32.3478,-57.1894,142
UY-0019,UY,-34.76568,-55.48423,131
UY-0002,UY,-34.4781,-54.2799,134
VVRG,VN,9.95803,105.13238,114
VVVH,VN,18.7376,105.670998,105
VN-0055,VN,-5e-06,-1.7e-05,130
VVDN,VN,16.0439,108.198997,138
VVGL,VN,21.040501,105.886002,137
XVL,VN,10.2509,105.9445,125
VVPR,VN,11.6335,108.952003,123
VN-0037,VN,16.47629,107.56879,146
VN-0042,VN,11.28692,106.36333,140
VVVT,VN,10.375093,107.096185,125
NVVI,VU,-18.856389,169.283333,103
NVVB,VU,-19.2346,169.6009,109
NVSR,VU,-15.472,167.835007,123
NVSD,VU,-13.328,166.638,140
NVVF,VU,-19.516399,170.231995,148
NVSS,VU,-15.505,167.220001,111
NVSE,VU,-17.0903,168.343002,120
NVSP,VU,-16.0797,167.401001,116
NVSL,VU,-16.461123,167.829253,118
NVSU,VU,-16.3297,168.3011,122
FLMO,ZM,-16.288073,27.505367,126
ZM-0033,ZM,-17.918404,26.10312,110
ZM-0011,ZM,-15.003311,28.08601,124
ZM-0020,ZM,-15.915225,27.931955,112
FLSH,ZM,-11.2009,31.748199,138
FLMF,ZM,-13.2589,31.9366,119
ZM-0019,ZM,-15.930906,27.956752,125
FLNY,ZM,-14.5686,30.834101,114
ZM-0002,ZM,-15.072745,27.186785,117
ZM-0018,ZM,-15.774672,27.842683,109
ZW-0007,ZW,-21.456959,29.7175,146
FVBB,ZW,-22.197617,30.012774,140
FVKZ,ZW,-20.917,28.483,131
FVMN,ZW,-15.768735,29.385617,134
ZW-0054,ZW,-17.92962,25.77313,105
FVHY,ZW,-21.049999,31.667,129
FVCV,ZW,-19.033001,30.9,107
ZW-0021,ZW,-19.653303,32.4248,139
ZW-0032,ZW,-17.958974,28.270602,108
FVIN,ZW,-20.083,28.700001,145
