AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
EYAL,LT,54.412525,24.059929,165.43521281939877
EYSB,LT,56.070599,23.5581,190.28703182634624
LT-0015,LT,54.570783,23.156836,189.12833738359762
EYKS,LT,54.879799,23.8815,198.1520980904308
EYVK,LT,54.66830062866211,25.51580047607422,113.51359922641436
EYLN,LT,55.0214,22.9739,157.98268155885498
LT-0019,LT,56.267717,24.01368,121.47638537097559
ELUS,LU,49.768155,5.965962,158.7817492944857
ELLX,LU,49.6233333,6.2044444,104.34062619500727
ELNT,LU,49.981098,5.91778,109.75821820101636
LU-0002,LU,49.7892,6.24111,137.8871438991519
LV-0047,LV,57.468352,27.508881,172.72010373180754
EVEA,LV,56.672798,23.679199,193.04247344713679
LV-0017,LV,56.515676,26.257966,165.31151320509605
EVMA,LV,56.41318,23.319409,106.22849758436077
EVAD,LV,57.098598,24.2658,167.2789806321628
LV-0027,LV,56.675963,23.312442,185.70298885289742
LV-0029,LV,57.380083,25.011103,143.6485276539464
LV-0035,LV,56.681346,23.464027,115.46792935684064
LV-0032,LV,56.316525,24.332678,199.03812896302315
LV-0010,LV,56.7713125,23.6550662,170.6838234227816
GMAZ,MA,30.320299,-5.86667,117.67234513210956
GMFA,MA,34.793361,-5.635986,103.61432501722626
GMFK,MA,31.9475002289,-4.39833021164,161.32267815808686
GMFU,MA,34.008099,-4.96556,118.0754536636016
MA-0009,MA,31.63833,-8.34768,133.00556485312538
GMMW,MA,34.9888,-3.02821,156.54014460345394
MA-0006,MA,32.85821,-6.9461,194.11753424641077
GMMT,MA,33.5975,-7.465,124.46593585008279
MA-0007,MA,32.8767,-7.08445,109.58096507651803
MA-0003,MA,27.726982,-9.237865,149.43090457729826
FMMG,MG,-18.701273,44.614921,162.9286997680614
FMSY,MG,-24.69969940185547,44.73419952392578,186.85052277281005
FMNN,MG,-13.3121,48.3148,148.89861559021955
FMMY,MG,-19.383333,48.95,194.87171202280555
FMNS,MG,-14.2786,50.174702,138.90841586359878
MG-0004,MG,-24.84006,45.675457,111.16911294346113
FMSF,MG,-21.441601,47.111698,100.52429453565153
FMMT,MG,-18.109501,49.392502,158.66208309863563
FMNO,MG,-16.10169,45.358837,110.08748299781558
AHY,MG,-20.0158333333,45.535,142.655216455453
MK-0010,MK,42.025968,22.355895,138.3873212628465
MK-0014,MK,41.92919,20.93601,171.14807083641983
LW69,MK,41.429551,21.402176,153.19853734645477
LWOH,MK,41.18,20.7423,188.89373151577047
LW71,MK,41.828073,21.986585,126.17908619172661
LW74,MK,41.017721,21.426186,179.52258387961888
MK-0003,MK,41.26633,22.18748,126.6130029895817
MK-0011,MK,41.540292,22.104539,151.23548691732793
LW66,MK,41.333099,21.4491,199.9283007470791
LW67,MK,42.154242,21.699328,166.33343533198763
GAMK,ML,15.929102,2.346997,160.71555288586498
GA1A,ML,14.431300163269045,-11.43970012664795,186.34263865935156
GAKA,ML,12.833000183105469,-11.25,144.5387002177774
GAMA,ML,13.7,-6.067,166.67448889378426
GAFD,ML,13.15064,-8.333459,141.0621469299486
GADZ,ML,15.0,-2.9170000553131104,102.24941964561857
GAKT,ML,13.06700038909912,-9.482999801635742,149.25006260481516
GASO,ML,11.598,-5.79971,169.17457180977374
GAKN,ML,13.532999992370604,-8.050000190734863,195.56627871358734
ML-0002,ML,15.50438,0.71678,107.674956112569
VYSO,MM,20.444466,94.242377,188.96190464150115
VYTN,MM,26.367000579833984,96.73300170898438,151.89001496735636
VYCI,MM,14.137964,93.367853,170.83091876198412
VYLN,MM,25.64999961853028,96.36699676513672,162.78139922722448
VYPY,MM,18.824499130249023,95.26599884033205,170.91956084152503
MM-0001,MM,17.3005,96.4276,172.87025726393227
VYBM,MM,24.27044,97.2476,100.74189428475648
VYSL,MM,22.100000381469727,95.01699829101562,142.77567845457318
MM-0005,MM,26.68600082397461,96.2104034423828,165.79997581407855
VYMK,MM,25.38360023498535,97.35189819335938,170.49121939695203
PGWT,MP,14.9992,145.619003,184.20530543982602
MP-0001,MP,15.07242,145.6382,167.35470877037244
PGSN,MP,15.119,145.729004,175.94641262935852
TT01,MP,18.12317,145.763347,166.70847621667173
PGRO,MP,14.1743,145.242996,175.79202757481517
FWBG,MW,-16.578408,35.116148,127.31026906459523
FWKI,MW,-13.7894001007,33.78099823,134.5673630920433
FWSU,MW,-16.269338,34.877216,110.29729402938065
FWKA,MW,-9.953570365905762,33.893001556396484,118.66771562293995
MW-0001,MW,-11.8353,34.16446,162.66219361126264
FWMC,MW,-13.800000190734863,32.900001525878906,121.10243678439956
FWSM,MW,-13.755892702500002,34.5841884613,155.70735660049485
FWLK,MW,-12.079787,34.736253,111.31908921303886
FWZA,MW,-15.386309,35.383575,190.926228164123
FWDZ,MW,-14.383,34.317001,195.05042476934946
MY-GTK,MY,2.64118,102.89297,164.149892819559
WBGO,MY,3.197567,115.308802,173.99002898700365
MY-0022,MY,6.0941667556762695,116.97000122070312,164.80102633007328
MY-0023,MY,5.966388702392578,117.29638671875,100.40872051587395
WBKU,MY,5.597195,115.582695,104.09812707167461
MY-0016,MY,5.406111240386963,118.3963851928711,143.18036820816272
WBGR,MY,4.32201,113.987,133.47134603086266
WBGM,MY,4.178734,114.330318,106.10762788175174
WBKP,MY,5.996571,117.404795,170.8822384319568
WBGK,MY,2.881944,112.043333,153.30497090575344
AME,MZ,-15.6102777778,37.6813888889,187.4255970293091
FQFU,MZ,-14.91860008239746,33.628299713134766,167.8566324886321
MZ-0045,MZ,-21.547634,35.119673,140.40483735015005
FQPO,MZ,-26.826913,32.838444,117.3969357422727
MZ-0004,MZ,-21.9672451019,35.4247283936,197.3898564023326
MZ-0010,MZ,-22.044039,34.158814,108.3943179124133
MZ-0035,MZ,-12.525447,39.654529,150.36313324688868
MZ-0018,MZ,-20.913318,34.283153,138.79609606436537
MZ-0048,MZ,-10.84903,40.50541,101.07187167841983
MZ-0009,MZ,-23.866113,35.136698,104.04848864230314
DRZG,NE,13.983599662780762,10.274900436401367,150.25257241948603
NE-0002,NE,22.782036,14.024777,191.0881976947128
DRRU,NE,14.333000183105469,2.0829999446868896,199.55389749536803
DRZI,NE,19.066198,8.41496,146.966891959378
DRRT,NE,14.8757,5.26536,181.59960221321865
DRRM,NE,13.5024995803833,7.1267499923706055,134.76499271760738
DRZR,NE,13.779000282287598,8.983759880065918,152.97952351715935
DRRN,NE,13.4815,2.18361,118.23845835869616
DRZA,NE,16.965999603271484,8.000109672546387,162.37972362496794
DRRA,NE,13.756968,8.020568,168.2789831861008
EHGR,NL,51.567402,4.93183,111.00330424277455
EHHV,NL,52.191898,5.14694,177.67414372106356
EHDL,NL,52.0606,5.87306,108.75049006350605
NL-0067,NL,52.965093,6.508605,108.25029121864016
EHVB,NL,52.1660995483,4.41794013977,182.0873288398911
NL-0008,NL,51.358334,6.1525,102.57210077394583
EHSE,NL,51.554901,4.553003,141.14736853640346
EHWO,NL,51.4491,4.34203,119.8833509938807
EHNP,NL,52.73071,5.746676,141.36018890467025
EHAL,NL,53.453612,5.678396,107.65831256466224
NO-0059,NO,68.855913,18.351421,192.71384643594013
ENFA,NO,63.70059967041016,8.76056957244873,100.06124878130964
ENLK,NO,68.152496337891,13.609399795532,129.1872391275263
NO-0054,NO,61.910104,6.755442,171.21721148398296
ENHF,NO,70.679702758789,23.668600082397,149.23175478339908
ENSB,NO,78.246101379395,15.465600013733,192.37667814710102
ENEG,NO,60.2173,10.3239,180.9951299912692
NO-0023,NO,61.186216,11.374443,177.06498787913245
NO-0102,NO,59.55941,9.22422,101.06965302506741
NO-0013,NO,63.628887,9.72749996,187.54789206239616
OM-0027,OM,22.18087,55.99709,153.08289828644033
OOII,OM,23.18626,56.43333,126.57604922986104
OOKB,OM,26.171,56.240601,178.25453975008307
OM-0007,OM,22.25691,59.74067,160.3411437268058
OOJA,OM,19.4749,57.3083,119.51649951179385
OOTH,OM,17.666000366210938,54.024600982666016,188.6813767812335
OM-0023,OM,17.46854,53.36056,195.1584481062747
OM-0004,OM,23.640556,57.4875,119.31458963630126
OOSH,OM,24.38604,56.62541,189.52586309440642
OOMS,OM,23.593299865722656,58.284400939941406,101.72934466106155
PL-0173,PL,53.2755,19.7606,141.972341678704
PL-0099,PL,51.901197,15.270643,102.51423990519021
PL-0068,PL,51.310001373291016,15.725000381469728,119.4138961592305
PL-0085,PL,49.722995,22.025378,103.76940837132534
PL-0054,PL,51.5672,16.3556,192.61053299436517
PL-0082,PL,54.5522225,16.6177416,153.5728846069454
EPOM,PL,51.700767,17.84663,154.68148315868558
PL-0210,PL,51.60774,21.00479,117.50490191222562
EPGS,PL,51.87549,20.93774,108.461993300348
EPLY,PL,52.0047,19.145599,139.44050821139047
LVGZ,PS,31.246401,34.2761,115.09709879516458
PS-0002,PS,32.503056,35.289167,109.74118309031144
OJJR,PS,31.866414,35.217753,145.01883114821538
LLAZ,PS,31.36705,34.29451,169.7604011406931
PS-0001,PS,32.098363,35.345356,178.07150984388542
PY-0068,PY,-25.251526,-57.548354,110.99084298851548
PY-0011,PY,-22.446919,-57.832975,167.69709318579538
SGAS,PY,-25.240156,-57.519227,171.58176568469895
PY-0041,PY,-26.781323,-56.952095,180.5683784141715
PY-0028,PY,-24.4777,-57.147968,149.19084212062626
PY-0001,PY,-26.063066,-56.493378,123.47775324557938
PY-0083,PY,-27.220503,-55.83299,167.85909060803155
PY-0023,PY,-27.1439,-56.2561,177.7982797415758
PY-0042,PY,-26.753208,-57.05256,101.74627496612814
SGCU,PY,-24.497675,-55.686307,135.65586424552578
HRZA,RW,-2.462239980697632,28.907899856567383,118.21700299750056
RW-0001,RW,-2.2308,30.1809,130.87534233637075
HRYI,RW,-2.595829963684082,29.7367000579834,196.02333175552172
HRYU,RW,-1.496873,29.631343,189.86430708350608
HRYG,RW,-1.6771999597549438,29.258899688720703,129.9792205925392
RW-0002,RW,-2.1444,30.1835,180.8702162714614
HRYN,RW,-2.33299994469,30.2000007629,117.20164792975211
HRYR,RW,-1.96863,30.1395,176.6367652530176
HRYO,RW,-1.5499999523162842,30.382999420166016,112.11226678669796
OE53,SA,24.942100524902344,46.39120101928711,141.27879263209846
OEPC,SA,25.1745,47.4884,137.20948293671717
OEUM,SA,25.16699981689453,37.33300018310547,144.96401414699835
OEGN,SA,16.9011,42.5858,183.99847742539703
OENG,SA,17.611401,44.419201,169.24443737099733
RSI,SA,25.627975,37.088914,143.36397268541842
OERT,SA,26.723101,50.0308,114.07035063508036
OEDM,SA,24.4499,44.121201,194.1458134143309
OENN,SA,27.927598,35.28874,189.89298883097166
AE-0001,SA,24.214693,51.44989,186.5476272913287
HSSG,SD,13.4774,22.53722,170.6277098080148
SD-0009,SD,13.089439,32.853462,110.95958848390669
HSPN,SD,19.4335994720459,37.23410034179688,123.27536602189323
SD-0015,SD,14.295991,33.547225,155.46606632105778
HSNW,SD,15.3556,35.727798,136.21190509358337
SD-0005,SD,19.60021,33.32162,173.40339554936813
HSGO,SD,18.867000579833984,28.117000579833984,125.5648631218514
HSMN,SD,18.443333,31.843333,112.82180642075785
HSDB,SD,18.0146,30.9595,149.38467216123905
HSOB,SD,13.1532,30.2327,114.00163796761873
FHAW,SH,-7.9696,-14.3937,166.61881659681455
FHSH,SH,-15.957725,-5.645943,114.42599668277298
SMPG,SR,4.397914,-55.793374,175.2460586108187
SMAN,SR,3.619932,-54.142714,150.04514845134995
SMPT,SR,3.502836,-55.057989,168.39647374895384
SMDK,SR,5.350385,-56.363047,109.18953588132435
SMJA,SR,5.826389,-55.3375,174.76217620215368
SR-0005,SR,5.83756,-55.77047,183.37654492085198
SMVG,SR,1.9625,-55.929167,153.00306819437907
SMMO,SR,5.6076,-54.4003,164.3026913717557
SMWA,SR,5.841252,-56.673247,123.66936051001525
SMDA,SR,4.111359,-54.672766,133.065959853256
FTTF,TD,17.19126,21.50353,130.18939145694418
FTTJ,TD,12.1337,15.034,104.55074660134439
FTTA,TD,9.14444,18.374399,121.58346552082003
TD-0016,TD,13.481042,22.179734,155.97188929578107
FTTB,TD,10.288345,15.379561,184.7753476599617
TD-0012,TD,10.146546,19.35757,197.88737849308956
TD-0001,TD,22.645195,17.696527,154.63905627881965
OUM,TD,13.278244,19.710256,176.7868982598746
TD-0013,TD,14.5642,22.07495,197.18035421181497
TD-0010,TD,8.974228,18.496038,147.704197244359
DXAK,TG,7.583000183105469,1.1169999837875366,133.6996655727869
DXDP,TG,10.800417,0.242372,183.51847711065017
DXSK,TG,8.994275,1.153004,115.4420877917507
DXKP,TG,7.803451,1.295966,127.01666453233017
DXNG,TG,9.767330169677734,1.091249942779541,169.64875740476026
DXMG,TG,10.373010635375977,0.4713821411132812,168.7401545924035
DXXX,TG,6.16561,1.25451,127.54579284585566
TH-0012,TH,13.236033,100.994902,164.13166739468062
VTUD,TH,17.386400222800003,102.788002014,117.40144232166
VTBH,TH,14.9493999481,100.642997742,134.1830424411507
TH-0032,TH,12.8351,100.98118,106.50566197972145
VTED,TH,17.382999420166016,102.8000030517578,191.47939044869457
VTSE,TH,10.7112,99.361702,184.0435919907673
TH-0004,TH,14.163603,101.337118,188.00791160880647
TH-0011,TH,13.14027,101.04642,158.05309499931656
VTPT,TH,16.895999908447266,99.25330352783205,107.77534926128114
VTCR,TH,19.885401,99.826797,130.56670796308103
TM-0019,TM,38.130407,57.906413,175.3365344182578
UTAM,TM,37.62353,61.895668,131.82323180646495
TM-0002,TM,39.681052,54.206008,198.41791536639735
TM-UT55,TM,38.98419952392578,56.35699844360352,188.93760800416712
TM-0034,TM,37.810331,65.212097,163.99601587645986
UTAT,TM,41.759853,59.836149,147.4072852675187
TM-0001,TM,41.546672,52.611931,164.3629113827588
UT1E,TM,41.124373,61.414535,136.28078266645232
TM-0030,TM,39.084182,63.61124,161.0093521288356
TM-UT51,TM,37.822051,65.135279,167.66231194914468
NFTO,TO,-15.5708,-175.632996,151.3341044991408
NFTP,TO,-15.977297,-173.791089,135.12147177444484
NFTL,TO,-19.777000427246094,-174.34100341796875,166.10269729971088
NFTF,TO,-21.241199493408203,-175.14999389648438,198.6658606409247
NFTE,TO,-21.3782997131,-174.957992554,155.16030697232213
NFTV,TO,-18.58530044555664,-173.96200561523438,141.65275576190788
LTCE,TR,39.956501,41.1702,189.86977316019778
LTXE,TR,37.09644317626953,30.647735595703125,114.88183062326169
LTAS,TR,41.506401,32.0886,180.47620649946322
LTBF,TR,39.61930084228516,27.926000595092773,140.26235233827055
LTFC,TR,37.8554,30.368401,183.18068629935323
TR-0040,TR,36.7357458756,31.5086495876,190.3863483290058
LTCD,TR,39.7102012634,39.5270004272,138.1554697781215
TR-0159,TR,36.748762,31.479854,173.66757514429037
LTCM,TR,42.018313,35.071774,114.22921090950541
LTAZ,TR,38.7719,34.5345,137.394132421907
TV-0001,TV,-5.683334,176.129,191.4182773281691
TV-0002,TV,-8.065,178.377224,141.58554496391994
NGFU,TV,-8.525,179.195999,124.16916323415849
RCAY,TW,22.782499,120.263,131.76286300221793
RCFN,TW,22.7549991607666,121.10199737548828,182.293624968451
TW-0034,TW,22.45167,120.48565,194.61505589022437
TW-0044,TW,22.451355,120.479395,141.69842743500553
RCMQ,TW,24.2647,120.621002,151.5119883140677
TW-0063,TW,23.86005,120.47462,192.37041790300754
TW-0006,TW,24.026161,121.589897,132.14665525949567
TW-0055,TW,23.87808,121.54875,151.01529561327243
RCLY,TW,22.027000427246094,121.53500366210938,186.5656104180886
TW-0066,TW,23.53923,121.38567,121.8535984413639
UZ-0117,UZ,40.945801,71.515099,160.8078292384924
UZ-0086,UZ,41.009102,72.412102,121.35807053877387
UZ-0152,UZ,39.66816,67.159314,188.77227617107417
UTSL,UZ,38.833599,65.921501,113.55781898689233
UZ-0096,UZ,39.02119827270508,65.53369903564453,174.2902511815893
UZ-0006,UZ,37.493271,66.978463,147.5651990926807
UTSR,UZ,38.41059875488281,67.94519805908203,159.35946226964876
UZ-0044,UZ,38.030998,67.792198,165.9169380427826
UZ-0116,UZ,40.62350082397461,68.93990325927734,139.68104293326772
UZ-0021,UZ,38.80440139770508,66.52960205078125,128.73727780664848
