AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
GR-0052,GR,40.12212,22.53513,165.72473852281647
GR-0001,GR,40.840795,21.823633,186.1613694855512
GR-0064,GR,40.979304,22.864308,187.1041583580843
LGIO,GR,39.6964,20.8225,148.9125690997193
GR-0019,GR,39.124454,20.696021,106.57601854589618
LGLR,GR,39.650253,22.4655,137.24921163944308
GR-0013,GR,38.431698,23.134922,109.16037261409562
LGAV,GR,37.936401,23.9445,135.01373947413128
LGAT,GR,37.89162,23.730211,165.52795825059735
LG55,GR,37.094101,21.9904,188.80939491879732
GR-0028,GR,37.65919,22.704,180.0430135886819
GR-0005,GR,37.3489,23.254,196.50844605917263
LGPA,GR,37.020495,25.113195,129.40624680487844
LGNX,GR,37.0811,25.368099,161.04283694665088
GR-0056,GR,36.143088,28.068028,145.7486784761532
LGML,GR,36.696899,24.4769,133.17272671869452
LGRD,GR,36.383099,28.1089,173.590689716727
LGSA,GR,35.5317,24.1497,122.00392997924068
LGST,GR,35.21609878540039,26.101299285888672,199.8326560315312
GR-0011,GR,35.5295502,23.8330614,174.48688191580266
EGNS,IM,54.083302,-4.62389,129.09476322764618
IM-0001,IM,54.371111,-4.423333,122.98779525381445
IM-0006,IM,54.33583,-4.4375,170.03143639185043
IM-0002,IM,54.354,-4.5238,130.44529242514957
IM-0004,IM,54.356006,-4.438477,181.21717415654769
IM-0003,IM,54.182127,-4.51311,158.37691635887353
EYAL,LT,54.412525,24.059929,122.2955619685326
LT-0021,LT,55.60306,21.62339,131.27793622986462
EYPA,LT,55.97320175170898,21.093900680541992,172.3640027806567
EYPR,LT,54.649399,24.061899,154.42680793388487
LT-0011,LT,55.208166,24.068935,162.39990528449795
EYKS,LT,54.879799,23.8815,110.19995172354021
EYKA,LT,54.96390151977539,24.084800720214844,145.37568810709672
EYLN,LT,55.0214,22.9739,148.2502122159432
EYKR,LT,54.80559921,23.5331001,152.4660633555934
LT-0015,LT,54.570783,23.156836,158.6168472001462
LT-0003,LT,54.365886,23.167256,164.78102718244375
LT-0027,LT,55.57675,24.26939,104.9568720432824
LT-0014,LT,55.984197,24.34608,116.85386933545352
LT-0019,LT,56.267717,24.01368,158.164917284113
EYSB,LT,56.070599,23.5581,142.3303649553094
LT-0009,LT,55.131368,22.964454,150.37996857869757
EYJB,LT,55.118049621,22.7648735,184.3661071143146
EYTL,LT,55.986401,22.2878,189.84262162246654
EYVK,LT,54.66830062866211,25.51580047607422,129.37415269506408
EYVI,LT,54.634102,25.285801,191.87970348891088
LU-0002,LU,49.7892,6.24111,178.8944605769845
ELLX,LU,49.6233333,6.2044444,105.76508944497324
ELUS,LU,49.768155,5.965962,133.89052125652245
ELNT,LU,49.981098,5.91778,140.82172055618497
MD-0001,MD,47.774399,27.9575,195.689398522785
LUCH,MD,45.8438,28.2637,133.3235992223154
MD-0005,MD,45.7945,28.42239,122.9468927818323
MD-0004,MD,47.2521452,28.2802413,193.03115131228694
MD-0006,MD,46.18065,28.38241,173.71629741165924
LUKK,MD,46.92770004272461,28.93099975585937,123.41454702119805
MD-0002,MD,47.06809997558594,29.095399856567383,136.85827452455487
LUBM,MD,47.862701416015625,28.212799072265625,103.20243171269755
LUCL,MD,46.034994,28.851844,165.38891555512936
MD-0003,MD,46.83656,28.901639,162.13552105447448
LUBL,MD,47.837666,27.781108,180.3281989280076
LUTR,MD,46.868099,29.590599,152.04878269540006
MD-0007,MD,46.45025,29.92919,150.90109010503286
LW70,MK,41.758796,21.842451,135.88162935081903
MK-0001,MK,41.552799,21.948817,161.3723274458906
LW76,MK,41.912399,21.9554,141.21020744548963
LW72,MK,41.51788,22.088066,189.41085706680303
LW71,MK,41.828073,21.986585,155.18562744721228
MK-0003,MK,41.26633,22.18748,174.24993895890273
MK-0011,MK,41.540292,22.104539,129.7639671264437
MK-0010,MK,42.025968,22.355895,159.28211863883098
MK-0002,MK,41.759745,22.147781,176.57791303924742
LW73,MK,41.798058,22.109863,102.88782747289595
LWOH,MK,41.18,20.7423,108.4030428044392
LW75,MK,42.0594,21.388514,161.68069881045682
LW66,MK,41.333099,21.4491,121.02021765321268
LW69,MK,41.429551,21.402176,172.7426988977025
LW68,MK,41.151605,21.406839,185.03886413584195
LW74,MK,41.017721,21.426186,174.77533203022256
MK-0014,MK,41.92919,20.93601,133.66104723937744
LW67,MK,42.154242,21.699328,125.58077905761084
LWSK,MK,41.958087,21.622581,110.980112815247
MK-0015,MK,41.98923,21.4772,111.86870351489488
NL-0067,NL,52.965093,6.508605,179.34571870266635
EHNP,NL,52.73071,5.746676,135.90171309794204
EHAL,NL,53.453612,5.678396,157.3831189620213
NL-0064,NL,52.069693,5.678129,130.86746351084182
EHDL,NL,52.0606,5.87306,184.40139753219054
NL-0023,NL,51.785259,5.88099,124.84629334251332
NL-0037,NL,51.363056,6.216111,106.37451386094337
NL-0008,NL,51.358334,6.1525,120.02798812018762
NL-0026,NL,51.393056,6.062778,181.3130470661565
NL-0057,NL,51.557778,5.759167,127.38465293601561
NL-0063,NL,51.715278,5.568611,129.92455613419216
EHGR,NL,51.567402,4.93183,176.45985945788752
EHSE,NL,51.554901,4.553003,155.4803647437665
EHWO,NL,51.4491,4.34203,139.73751712325577
EHHV,NL,52.191898,5.14694,115.60755213520983
NL-0041,NL,52.820556,4.926389,134.22641891797343
NL-0050,NL,52.133889,5.264167,109.02696284522256
EHVB,NL,52.1660995483,4.41794013977,121.04641695696557
NL-0070,NL,52.07389,4.33972,137.95791230666043
NL-0031,NL,51.708889,3.712222,174.28277758523973
LRPT,RO,44.8162779,24.8941665,128.99788671850587
RO-0025,RO,44.7966246,25.0896598,121.45312496474205
LRAR,RO,46.17660140991211,21.261999130249023,141.2830736786825
LROD,RO,47.025299072265625,21.90250015258789,171.67490628250437
LR79,RO,45.158699,27.430901,172.3909426546594
RO-0024,RO,45.56553,25.396588,134.1471265303104
RO-0050,RO,46.77917,23.71194,191.87880586386203
LRCK,RO,44.36220169067383,28.488300323486328,157.7395218912526
RO-0046,RO,44.794536,25.589261,184.0245048095164
RO-0044,RO,44.3743,23.618503,120.94228535159189
RO-0047,RO,44.491637,25.584884,136.32851168376303
RO-0027,RO,46.3927664,25.7776699,157.75684401240954
RO-0034,RO,46.32548,25.28201,191.93581458504514
LRCN,RO,44.35902,25.93196,186.1112111633342
RO-0054,RO,47.15778,27.6375,140.78161768955647
RO-0059,RO,47.509222,23.68809,186.40395854649444
RO-0056,RO,47.721693,26.118418,115.97593027686327
RO-0003,RO,47.885278,25.899167,106.70364834777446
RO-0041,RO,44.985719,29.213128,130.1141406195444
RO-0053,RO,45.00556,29.1,154.90182385187128
