AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
KG-0004,KG,42.5059013367,72.2630996704,193.61056574437353
UAFG,KG,42.64948,77.058381,127.7333038859123
UAFP,KG,42.5080986023,78.4077987671,182.09955580465032
UAFL,KG,42.585584,76.701181,150.87657670525965
KG-0006,KG,42.1530990601,77.5639038086,128.5531685464255
KG-0042,KG,42.35100173950195,78.01820373535156,119.99494331741496
VDKT,KH,12.489017,106.05469,173.6980238911855
VDMK,KH,12.463648,107.187252,135.01210695206026
VDPP,KH,11.5466,104.844002,184.09312630615372
OMY,KH,13.7597,104.97173,183.8113120804877
VDSY,KH,12.5385,104.1486,185.26957178534008
VDRK,KH,13.729999542236328,106.98699951171876,177.6905195342889
VDSA,KH,13.369167,104.223056,165.60798211387967
VDSR,KH,13.41155,103.813044,141.7974724051199
KH-0003,KH,13.3726,104.2226,132.217427963458
VDSV,KH,10.569498,103.631001,182.6174539460091
VDBG,KH,13.0956,103.223999,135.01436412106236
VDKC,KH,12.028657,105.441165,132.53647669478158
VDKH,KH,12.255032,104.564657,137.1672842361808
KMT,KH,10.6343,104.1617,191.1171896010312
KH-0002,KH,11.3623,104.9154,127.23735277182587
KH-0001,KH,10.914244,103.226652,124.66853683413709
VDKK,KH,11.613397,102.997084,190.44149063490312
KP-0011,KP,39.017583,125.844913,174.2965070473597
KP-0077,KP,39.813662,125.149727,147.2921793047008
KP-0078,KP,39.410004,125.670376,147.48101613614585
KP-0085,KP,38.760509,126.080089,186.89653466720824
KP-0067,KP,40.028699,126.192741,138.70299995515796
KP-0005,KP,38.131113,125.233154,182.085729425115
KP-0063,KP,38.22773,125.136251,198.18939255324574
KP-0064,KP,38.548316,125.337203,197.50477358568233
KP-0024,KP,38.59404,126.526558,133.72603030037487
KP-0075,KP,38.23791,126.1203,169.31324748314844
KP-0070,KP,39.015216,127.406194,180.59839953806912
KP-0019,KP,38.613517,127.452393,132.33014071980944
KP-0058,KP,38.673885,126.923718,130.77815729260323
KP-0013,KP,38.864707,127.904034,105.44367392081645
KP-0082,KP,40.400523,128.855596,193.98219203158655
KP-0055,KP,41.560539,129.630411,189.84890112949256
KP-0001,KP,41.8013000488,129.854995728,156.08938904848978
KP-0056,KP,41.249741,129.563699,111.85835598509985
KP-0035,KP,40.6814,128.151001,187.2723029807786
KP-0072,KP,40.672013,128.141098,118.46654466217089
OLKA,LB,34.589298,36.011299,199.21405599897446
Z19O,LB,34.281226,35.680096,129.31833207987225
LB-0005,LB,34.047911,36.173396,113.32671294904074
OLRA,LB,33.850799560546875,35.987701416015625,153.0239511790674
SY-0028,LB,33.473974,35.608798,167.4801335104018
LB-0004,LB,33.636065,35.614209,166.8597749556111
LB-0008,LB,34.10468,35.65336,172.94802340343432
LB-0007,LB,33.86781,35.55294,188.7177984406036
OLBA,LB,33.820899963378906,35.488399505615234,101.61249834779795
LB-0006,LB,33.294663,35.578101,179.66715660923995
VYSL,MM,22.100000381469727,95.01699829101562,142.444739096415
VYKI,MM,25.988300323486328,95.67440032958984,107.81689613443095
MM-0001,MM,17.3005,96.4276,102.24770966824003
VYPY,MM,18.824499130249023,95.26599884033205,163.07318101648656
VYSO,MM,20.444466,94.242377,105.14938819736663
VYBG,MM,21.178800582885746,94.9301986694336,115.97512940322507
VYCI,MM,14.137964,93.367853,188.14964564355188
VYHB,MM,17.11669921875,96.06670379638672,117.47420670113284
VYPN,MM,16.815201,94.7799,187.619858084246
MM-0005,MM,26.68600082397461,96.2104034423828,167.10470601550895
VYLN,MM,25.64999961853028,96.36699676513672,196.49892050683806
VYMK,MM,25.38360023498535,97.35189819335938,104.658479553218
VYBM,MM,24.27044,97.2476,150.1696704234487
VYTN,MM,26.367000579833984,96.73300170898438,130.89466500163394
VYSW,MM,20.133165,92.870693,122.8342767264783
VYMI,MM,22.482999801635746,98.03299713134766,133.89359966179134
VYMT,MM,20.29669952392578,98.8989028930664,139.30012975916264
VYNT,MM,23.083,97.383003,135.52408620182487
MM-0012,MM,20.74714,96.792029,180.78188999187353
VYMH,MM,20.83300018310547,99.9499969482422,195.30127701035474
ERT,MN,48.9830555556,104.150555556,128.5918531571392
ZMBU,MN,46.660301208496094,113.28500366210938,179.19443838218723
MN-0003,MN,44.09521,103.53464,190.1321032957579
ZMOT,MN,43.145552,106.843509,121.86983657162506
ZMHH,MN,47.246667,102.826111,199.66793741716037
ZMGT,MN,43.01192,101.333781,113.86451673671634
ZMHU,MN,46.9258003235,102.773002625,173.32213694790613
ZMDZ,MN,43.608628,104.367734,140.95325023858373
ZMBR,MN,43.749304,104.114985,150.72650111383282
ZMAH,MN,46.250301361083984,102.802001953125,123.81744240553974
MN-ULZ,MN,47.7146987915,96.8471984863,182.7847012293144
ZMTL,MN,48.73887,98.2941,163.90483274622235
ZMAT,MN,46.37639999389648,96.22109985351562,165.24922766900002
ZMBN,MN,48.85499954223633,103.47599792480467,174.57302462943795
ZMBH,MN,46.16329956054688,100.7040023803711,141.49528830836104
ZMUL,MN,48.993301,89.922501,159.35640462600372
ZMTG,MN,47.461476,101.483804,168.69321701314848
MN-0004,MN,44.45,110.215,145.95164719198013
MN-0005,MN,45.9467,109.1233,143.6345760559318
ZE5M,MN,47.7417,107.3717,109.57536859376341
VNBJ,NP,27.14739990234375,87.05079650878906,116.56860940327986
VNTJ,NP,27.3509,87.69525,102.44090647680157
VNTR,NP,27.315001,87.193298,100.73113519891919
VNKL,NP,27.4106333137,86.6465950012,167.72477355693525
NP-0015,NP,27.18117,86.77185,187.10906812141067
VNTH,NP,27.04787,86.858022,126.04719077709605
VNSB,NP,27.8112,86.7124,122.86734912121045
VNCG,NP,26.5708007812,88.07959747310001,126.4166306794587
VNRC,NP,27.393999099731445,86.0614013671875,115.5256379680406
VNMG,NP,27.5774,84.22875,127.50929872061141
VNBP,NP,27.678101,84.429398,143.3923638485611
NP-MWP,NP,28.0,85.333,128.21661679099125
VNDR,NP,28.492115,83.050644,187.26681051231424
VNGK,NP,28.0385,84.4664,196.64652265485387
VNPK,NP,28.200899124145508,83.98210144042969,198.30550477001273
VNNG,NP,28.1036,81.667,125.02208076162958
VNDG,NP,28.111099243164062,82.29419708251953,115.71553543508311
VNSL,NP,28.636161,82.45018,189.21738898356773
VNTP,NP,28.5219,81.123,167.54364105393222
VNMN,NP,28.96319961547852,80.14790344238281,164.85163364827275
OEPS,SA,24.0627,47.580502,182.39039482775064
OE47,SA,24.060722,47.410805,143.39114590482464
OEDM,SA,24.4499,44.121201,121.13809257498838
SA-0023,SA,22.99304,46.92114,127.43538233303865
OE53,SA,24.942100524902344,46.39120101928711,186.9561120147575
OETF,SA,21.483001,40.543442,144.1399992730691
OE55,SA,21.226999,55.2673,156.64597243447025
SA-0081,SA,27.954643,45.557256,183.58231662569534
OEKK,SA,27.9009,45.528198,163.84325449887112
AE-0001,SA,24.214693,51.44989,105.10758619546625
OERT,SA,26.723101,50.0308,161.2671956284547
OEPC,SA,25.1745,47.4884,159.29715838337424
OEUM,SA,25.16699981689453,37.33300018310547,175.17096763686686
RSI,SA,25.627975,37.088914,165.65953817855615
OENN,SA,27.927598,35.28874,175.68381787733028
OETR,SA,31.692188,38.731544,105.97221344166783
OEGN,SA,16.9011,42.5858,192.38423619727683
OENG,SA,17.611401,44.419201,114.20751287113889
OEGT,SA,31.412413,37.278898,112.65999038889215
OEBH,SA,19.9844,42.620899,182.34919751400864
TM-0003,TM,37.853775,58.789127,150.70092495021635
TM-0019,TM,38.130407,57.906413,100.74427144847326
UT1F,TM,40.038486,53.32868,143.32952009044135
TM-0001,TM,41.546672,52.611931,122.66531602103674
TM-0005,TM,37.6529245108,54.7513103485,111.24070632531372
TM-0004,TM,37.7489497946,54.679877758,150.70851232561458
TM-UT55,TM,38.98419952392578,56.35699844360352,158.00133562710468
TM-0002,TM,39.681052,54.206008,122.33239425726052
UTAK,TM,40.063301,53.007198,160.486030968876
UTAT,TM,41.759853,59.836149,138.99089620978683
UTAV,TM,38.930662,63.563982,182.7333307887671
TM-0034,TM,37.810331,65.212097,140.88735563500126
TM-UT51,TM,37.822051,65.135279,193.64492413474898
UT1E,TM,41.124373,61.414535,181.53809728575857
TM-0030,TM,39.084182,63.61124,103.93174431854746
TM-UT52,TM,37.66429901123047,61.82699966430664,137.3354684800072
TM-UT58,TM,35.662899017333984,62.5547981262207,124.84631296310144
UTAM,TM,37.62353,61.895668,178.8494780899057
UTAA,TM,37.986801,58.361,158.7831759377458
UT1G,TM,38.012001,58.195,165.0549449437307
